,X.1,X,Chamber,Chamber_pos,FishID,sex,pop,Channel,length,mass,mass_kg,Date,Temp,Weekday,Replicate,fitSlope,r_squared,MO2_mg_hr,MO2_mg_hr_kg,fifth_perc_MO2_mg_hr,fifth_perc_MO2_mg_hr_kg,tenth_perc_MO2_mg_hr,tenth_perc_MO2_mg_hr_kg,Sensor_Name,slope_background_avg,fitSlope_background_corrected,MO2_mg_hr_background_corrected,MO2_mg_hr_kg_backgroun_corrected,fifth_perc_MO2_mg_hr_background_corrected,fifth_perc_MO2_mg_hr_kg_background_corrected,tenth_perc_MO2_mg_hr_background_corrected,tenth_perc_MO2_mg_hr_kg_background_corrected
3027,3027,211,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,114,11.98399027,0.999223035,8.345459078,810.2387454,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,7.471684609,5.203161615,505.1613218,4.846014705,470.4868646,5.337038355,518.1590635
3028,3028,212,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,116,15.06600491,0.998005108,10.49172476,1018.614055,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,10.55369925,7.3494273,713.5366311,4.846014705,470.4868646,5.337038355,518.1590635
3029,3029,213,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,118,12.22719076,0.997318992,8.514820012,826.6815546,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,7.714885104,5.372522549,521.6041309,4.846014705,470.4868646,5.337038355,518.1590635
3030,3030,214,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,120,15.15432681,0.999528836,10.55323072,1024.585507,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,10.64202115,7.410933257,719.5080832,4.846014705,470.4868646,5.337038355,518.1590635
3031,3031,215,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,122,15.29013092,0.997597551,10.64780253,1033.767236,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,10.77782526,7.505505065,728.6898121,4.846014705,470.4868646,5.337038355,518.1590635
3032,3032,216,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,124,15.70138877,0.999131579,10.93419592,1061.572419,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,11.18908311,7.791898455,756.4949956,4.846014705,470.4868646,5.337038355,518.1590635
3033,3033,217,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,126,13.24227328,0.995827863,9.221707236,895.3113822,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,8.729967623,6.079409773,590.2339585,4.846014705,470.4868646,5.337038355,518.1590635
3034,3034,218,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,128,17.20388142,0.99944666,11.98050776,1163.156093,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,12.69157576,8.838210294,858.0786693,4.846014705,470.4868646,5.337038355,518.1590635
3035,3035,219,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,130,10.91689221,0.99326036,7.602349062,738.0921419,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,6.404586548,4.460051599,433.0147183,4.846014705,470.4868646,5.337038355,518.1590635
3036,3036,220,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,132,15.95958875,0.9985884,11.11400225,1079.029345,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,11.44728309,7.97170479,773.9519214,4.846014705,470.4868646,5.337038355,518.1590635
3037,3037,221,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,134,16.17779767,0.999827368,11.26595945,1093.782471,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,11.66549201,8.123661991,788.7050476,4.846014705,470.4868646,5.337038355,518.1590635
3038,3038,222,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,136,14.87039311,0.999432166,10.35550384,1005.388722,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,10.35808745,7.213206372,700.3112983,4.846014705,470.4868646,5.337038355,518.1590635
3039,3039,223,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,138,15.77899705,0.997555087,10.98824108,1066.819522,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,11.26669139,7.845943616,761.7420986,4.846014705,470.4868646,5.337038355,518.1590635
3040,3040,224,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,140,12.44171268,0.998206934,8.664209644,841.1854023,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,7.929407024,5.521912181,536.1079787,4.846014705,470.4868646,5.337038355,518.1590635
3041,3041,225,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,142,10.17894226,0.999161493,7.088452528,688.1992746,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,5.666636604,3.946155065,383.121851,4.846014705,470.4868646,5.337038355,518.1590635
3042,3042,226,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,144,14.29273249,0.99873896,9.953230221,966.3330311,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,9.78042683,6.810932757,661.2556075,4.846014705,470.4868646,5.337038355,518.1590635
3043,3043,227,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,146,17.66561522,0.996879439,12.30205179,1194.37396,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,13.15330956,9.159754325,889.2965364,4.846014705,470.4868646,5.337038355,518.1590635
3044,3044,228,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,148,16.15107652,0.996109773,11.24735127,1091.975852,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,11.63877086,8.10505381,786.8984281,4.846014705,470.4868646,5.337038355,518.1590635
3045,3045,229,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,150,15.16669054,0.993105592,10.56184063,1025.42142,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,10.65438488,7.419543163,720.3439964,4.846014705,470.4868646,5.337038355,518.1590635
3046,3046,230,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,152,9.837956642,0.992902073,6.850995598,665.1452037,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,5.325650984,3.708698135,360.0677801,4.846014705,470.4868646,5.337038355,518.1590635
3047,3047,231,3,a,G2G3R4,F,NOC,2,70,10.3,0.0103,9-Aug,28,Friday,154,12.87647363,0.993785284,8.966970213,870.5796323,7.988312169,775.5642882,8.479335818,823.2364872,2,4.512305658,8.364167972,5.824672749,565.5022087,4.846014705,470.4868646,5.337038355,518.1590635
3048,3048,232,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,3,13.51425978,0.979982306,9.377382693,808.3950597,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,9.722022498,6.745994747,581.5512713,2.719969998,234.4801722,2.785516529,240.1307352
3049,3049,233,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,5,12.15729037,0.99433703,8.435797898,727.2239567,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,8.365053081,5.804409952,500.3801683,2.719969998,234.4801722,2.785516529,240.1307352
3050,3050,234,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,7,10.67406786,0.998443268,7.406607603,638.5006554,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,6.881830579,4.775219657,411.656867,2.719969998,234.4801722,2.785516529,240.1307352
3051,3051,235,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,9,10.91456481,0.997765649,7.573485545,652.8866849,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,7.122327522,4.942097599,426.0428965,2.719969998,234.4801722,2.785516529,240.1307352
3052,3052,236,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,11,10.63672203,0.998088456,7.380693777,636.2667049,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,6.844484745,4.749305831,409.4229165,2.719969998,234.4801722,2.785516529,240.1307352
3053,3053,237,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,13,9.634240283,0.998189248,6.685083722,576.3003208,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.842002997,4.053695776,349.4565324,2.719969998,234.4801722,2.785516529,240.1307352
3054,3054,238,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,15,10.1941309,0.998933731,7.0735851,609.7918189,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,6.401893611,4.442197154,382.9480305,2.719969998,234.4801722,2.785516529,240.1307352
3055,3055,239,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,17,8.703019324,0.995556784,6.038920673,520.5966097,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.910782038,3.407532727,293.7528213,2.719969998,234.4801722,2.785516529,240.1307352
3056,3056,240,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,19,9.307338156,0.997736009,6.458250258,556.7457119,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.51510087,3.826862313,329.9019235,2.719969998,234.4801722,2.785516529,240.1307352
3057,3057,241,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,21,9.423814487,0.997335177,6.539071787,563.713085,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.631577201,3.907683841,336.8692966,2.719969998,234.4801722,2.785516529,240.1307352
3058,3058,242,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,23,9.900317254,0.999077513,6.869711339,592.2164947,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,6.108079968,4.238323393,365.3727063,2.719969998,234.4801722,2.785516529,240.1307352
3059,3059,243,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,25,9.014878661,0.995901364,6.255316124,539.25139,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.222641375,3.623928179,312.4076016,2.719969998,234.4801722,2.785516529,240.1307352
3060,3060,244,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,27,8.907640472,0.997568918,6.180904832,532.8366234,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.115403186,3.549516886,305.992835,2.719969998,234.4801722,2.785516529,240.1307352
3061,3061,245,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,29,8.848052804,0.99787549,6.139557664,529.2722124,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.055815518,3.508169718,302.4284239,2.719969998,234.4801722,2.785516529,240.1307352
3062,3062,246,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,31,8.937566921,0.997366215,6.201670435,534.6267617,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.145329635,3.57028249,307.7829732,2.719969998,234.4801722,2.785516529,240.1307352
3063,3063,247,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,33,8.587284349,0.995535475,5.958613563,513.673583,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.795047063,3.327225617,286.8297945,2.719969998,234.4801722,2.785516529,240.1307352
3064,3064,248,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,35,8.51466915,0.995781617,5.908226747,509.329892,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.722431864,3.276838801,282.4861035,2.719969998,234.4801722,2.785516529,240.1307352
3065,3065,249,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,37,8.551319177,0.996513612,5.933657761,511.5222208,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.759081891,3.302269815,284.6784323,2.719969998,234.4801722,2.785516529,240.1307352
3066,3066,250,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,39,9.655035301,0.999248209,6.699513135,577.5442358,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.862798015,4.068125189,350.7004473,2.719969998,234.4801722,2.785516529,240.1307352
3067,3067,251,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,41,10.29688201,0.997231428,7.144882867,615.9381782,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,6.504644728,4.513494921,389.0943897,2.719969998,234.4801722,2.785516529,240.1307352
3068,3068,252,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,43,9.329472377,0.998878065,6.473608929,558.0697352,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.537235091,3.842220983,331.2259468,2.719969998,234.4801722,2.785516529,240.1307352
3069,3069,253,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,45,9.01430659,0.998498546,6.254919171,539.2171699,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.222069304,3.623531225,312.3733815,2.719969998,234.4801722,2.785516529,240.1307352
3070,3070,254,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,47,8.632800352,0.998837624,5.990196571,516.3962561,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.840563066,3.358808625,289.5524677,2.719969998,234.4801722,2.785516529,240.1307352
3071,3071,255,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,49,8.804568692,0.998835606,6.10938456,526.6710828,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.012331406,3.477996614,299.8272943,2.719969998,234.4801722,2.785516529,240.1307352
3072,3072,256,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,51,8.833638443,0.997750564,6.129555712,528.4099752,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.041401157,3.498167766,301.5661867,2.719969998,234.4801722,2.785516529,240.1307352
3073,3073,257,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,53,9.890860228,0.999051003,6.863149222,591.650795,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,6.098622942,4.231761276,364.8070066,2.719969998,234.4801722,2.785516529,240.1307352
3074,3074,258,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,55,9.37537102,0.998028257,6.505457446,560.8152971,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.583133734,3.8740695,333.9715086,2.719969998,234.4801722,2.785516529,240.1307352
3075,3075,259,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,57,9.723531229,0.999308686,6.747041638,581.6415205,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.931293943,4.115653692,354.797732,2.719969998,234.4801722,2.785516529,240.1307352
3076,3076,260,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,59,8.548912031,0.996738293,5.931987471,511.3782303,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.756674745,3.300599525,284.5344418,2.719969998,234.4801722,2.785516529,240.1307352
3077,3077,261,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,61,10.05466588,0.997590921,6.976811996,601.44931,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,6.262428591,4.34542405,374.6055216,2.719969998,234.4801722,2.785516529,240.1307352
3078,3078,262,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,63,9.522995897,0.997645994,6.607892577,569.6459118,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.730758611,3.976504631,342.8021234,2.719969998,234.4801722,2.785516529,240.1307352
3079,3079,263,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,65,14.2211166,0.999006064,9.867862157,850.6777722,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,10.42887932,7.236474211,623.8339837,2.719969998,234.4801722,2.785516529,240.1307352
3080,3080,264,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,67,14.51902277,0.991579231,10.07457567,868.4979029,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,10.72678549,7.443187727,641.6541144,2.719969998,234.4801722,2.785516529,240.1307352
3081,3081,265,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,69,14.7813101,0.997687279,10.25657371,884.1873884,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,10.98907282,7.62518576,657.3436,2.719969998,234.4801722,2.785516529,240.1307352
3082,3082,266,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,71,9.035093439,0.992453206,6.269342916,540.4605962,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.242856153,3.63795497,313.6168078,2.719969998,234.4801722,2.785516529,240.1307352
3083,3083,267,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,73,9.413616488,0.998737176,6.531995517,563.1030619,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.621379202,3.900607572,336.2592734,2.719969998,234.4801722,2.785516529,240.1307352
3084,3084,268,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,75,10.60350882,0.998594988,7.357647531,634.2799596,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,6.811271538,4.726259585,407.4361711,2.719969998,234.4801722,2.785516529,240.1307352
3085,3085,269,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,77,9.265113292,0.997538131,6.428950932,554.2199079,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.472876006,3.797562986,327.3761195,2.719969998,234.4801722,2.785516529,240.1307352
3086,3086,270,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,79,9.040870055,0.995916681,6.273351241,540.8061414,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.248632769,3.641963295,313.962353,2.719969998,234.4801722,2.785516529,240.1307352
3087,3087,271,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,81,9.284499904,0.995821489,6.44240307,555.379575,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.492262618,3.811015124,328.5357865,2.719969998,234.4801722,2.785516529,240.1307352
3088,3088,272,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,83,8.536165992,0.998139731,5.923143148,510.6157886,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.743928706,3.291755202,283.7720002,2.719969998,234.4801722,2.785516529,240.1307352
3089,3089,273,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,85,8.883726528,0.99876673,6.164311233,531.4061408,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.091489242,3.532923287,304.5623523,2.719969998,234.4801722,2.785516529,240.1307352
3090,3090,274,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,87,8.608849713,0.995800144,5.973577509,514.9635784,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.816612427,3.342189564,288.11979,2.719969998,234.4801722,2.785516529,240.1307352
3091,3091,275,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,89,8.00731357,0.998171026,5.556178799,478.9809309,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.215076284,2.924790853,252.1371425,2.719969998,234.4801722,2.785516529,240.1307352
3092,3092,276,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,91,7.396929919,0.992820269,5.132640907,442.4690437,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,3.604692633,2.501252962,215.6252553,2.719969998,234.4801722,2.785516529,240.1307352
3093,3093,277,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,93,7.981958648,0.997113684,5.538585322,477.4642519,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.189721362,2.907197376,250.6204635,2.719969998,234.4801722,2.785516529,240.1307352
3094,3094,278,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,95,7.658036255,0.997711835,5.313819461,458.0878845,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,3.865798969,2.682431515,231.2440961,2.719969998,234.4801722,2.785516529,240.1307352
3095,3095,279,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,97,8.414822172,0.992575168,5.838944127,503.3572523,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.622584886,3.207556181,276.5134639,2.719969998,234.4801722,2.785516529,240.1307352
3096,3096,280,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,99,7.800246535,0.991087702,5.412497468,466.5946093,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.008009249,2.781109522,239.7508209,2.719969998,234.4801722,2.785516529,240.1307352
3097,3097,281,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,101,7.965552291,0.993347442,5.527201148,476.4828576,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.173315005,2.895813202,249.6390691,2.719969998,234.4801722,2.785516529,240.1307352
3098,3098,282,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,103,7.684587792,0.997332558,5.332243254,459.6761426,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,3.892350506,2.700855308,232.8323541,2.719969998,234.4801722,2.785516529,240.1307352
3099,3099,283,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,105,8.685910593,0.995148963,6.027049129,519.5732008,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.893673307,3.395661183,292.7294124,2.719969998,234.4801722,2.785516529,240.1307352
3100,3100,284,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,107,8.200970594,0.993516723,5.690555083,490.5650934,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.408733308,3.059167138,263.721305,2.719969998,234.4801722,2.785516529,240.1307352
3101,3101,285,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,109,9.811982845,0.989832501,6.808417153,586.9325132,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,6.019745559,4.177029207,360.0887247,2.719969998,234.4801722,2.785516529,240.1307352
3102,3102,286,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,111,8.47604649,0.995980981,5.881426947,507.0195644,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.683809204,3.250039001,280.175776,2.719969998,234.4801722,2.785516529,240.1307352
3103,3103,287,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,113,8.226988961,0.998874572,5.708608916,492.1214583,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.434751675,3.07722097,265.2776699,2.719969998,234.4801722,2.785516529,240.1307352
3104,3104,288,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,115,7.806760752,0.996771769,5.417017605,466.9842763,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.014523466,2.785629659,240.1404878,2.719969998,234.4801722,2.785516529,240.1307352
3105,3105,289,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,117,8.323451022,0.998115742,5.775542783,497.8916192,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.531213736,3.144154837,271.0478308,2.719969998,234.4801722,2.785516529,240.1307352
3106,3106,290,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,119,7.806353157,0.991894135,5.41673478,466.9598948,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.014115871,2.785346834,240.1161063,2.719969998,234.4801722,2.785516529,240.1307352
3107,3107,291,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,121,8.228737248,0.995755658,5.709822031,492.2260372,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.436499962,3.078434086,265.3822488,2.719969998,234.4801722,2.785516529,240.1307352
3108,3108,292,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,123,7.7083391,0.989801705,5.348724002,461.0968967,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,3.916101814,2.717336056,234.2531083,2.719969998,234.4801722,2.785516529,240.1307352
3109,3109,293,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,125,7.957764891,0.995601364,5.521797565,476.0170314,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.165527605,2.890409619,249.173243,2.719969998,234.4801722,2.785516529,240.1307352
3110,3110,294,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,127,7.841079376,0.995153373,5.440830886,469.0371453,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.04884209,2.80944294,242.1933569,2.719969998,234.4801722,2.785516529,240.1307352
3111,3111,295,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,129,8.767091701,0.997004619,6.083379727,524.4292868,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.974854415,3.451991781,297.5854983,2.719969998,234.4801722,2.785516529,240.1307352
3112,3112,296,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,131,8.080055775,0.993436727,5.606653742,483.3322191,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.287818489,2.975265796,256.4884307,2.719969998,234.4801722,2.785516529,240.1307352
3113,3113,297,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,133,8.457491171,0.995361218,5.868551634,505.9096236,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.665253885,3.237163688,279.0658352,2.719969998,234.4801722,2.785516529,240.1307352
3114,3114,298,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,135,8.515309178,0.991838112,5.908670855,509.3681771,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.723071892,3.277282909,282.5243887,2.719969998,234.4801722,2.785516529,240.1307352
3115,3115,299,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,137,7.713083998,0.997858567,5.352016429,461.3807267,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,3.920846712,2.720628483,234.5369382,2.719969998,234.4801722,2.785516529,240.1307352
3116,3116,300,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,139,9.44749288,0.995456334,6.55550194,565.1294776,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.655255594,3.924113994,338.2856891,2.719969998,234.4801722,2.785516529,240.1307352
3117,3117,301,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,141,7.829042176,0.995976441,5.432478417,468.3171049,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.03680489,2.801090471,241.4733165,2.719969998,234.4801722,2.785516529,240.1307352
